ID;EXTERNAL_ID;Успешных платежей за 180 дней
100862;137616-56@137616-56|urn:sbrfsystems:54-asbil;3644
14887;40024_60201_00_07@40024|urn:sbrfsystems:40-cpfl;3642
44398;42580171@42649403|urn:sbrfsystems:55-isppn;3636
90773;15483800125@15395730440|urn:sbrfsystems:49-ufo;3629
45270;73310755@73310777|urn:sbrfsystems:55-isppn;3617
100067;129439-56@129439-56|urn:sbrfsystems:54-asbil;3607
50613;600023_98801_00_05@600023|urn:sbrfsystems:16-cpfl;3607
14755;DGK4157@ASBC|phiz-gate-cpfl-dvb;3592
81019;41798493@56490712|gorod-bajkal;3550
44681;48535916@48536032|urn:sbrfsystems:55-isppn;3539
112266;gazprom_mrg_mos@4563|urn:sbrfsystems:99-rbc;3511
70547;88749403@88753808|urn:sbrfsystems:55-isppn;3503
45173;71479119@71483821|urn:sbrfsystems:55-isppn;3497
105425;93577-05@93577-05|urn:sbrfsystems:54-asbil;3491
39253;9961107891@9961107886|urn:sbrfsystems:49-ufo;3491
76535;2235899@118589152|phiz-gate-gorod;3456
45579;81650583@81651901|urn:sbrfsystems:55-isppn;3455
98999;108088-69@108088-69|urn:sbrfsystems:54-asbil;3448
114754;ADEK18635@ASBC|phiz-gate-cpfl-dvb;3447
70491;78192478@78192551|urn:sbrfsystems:55-isppn;3447
89100;166006-48@166006-48|urn:sbrfsystems:54-asbil;3446
52787;660646004_62281_00_07@660646004|urn:sbrfsystems:40-cpfl;3442
14882;40019_60111_00_07@40019|urn:sbrfsystems:40-cpfl;3439
45819;987057@79924401|urn:sbrfsystems:55-isppn;3439
32914;TTT908635@ASBC|phiz-gate-cpfl-dvb;3426
62183;30108_52294_00_01@30108|phiz-gate-cpfl-cchb;3419
70207;80189296@80189353|urn:sbrfsystems:55-isppn;3408
14896;40035_60031_00_07@40035|urn:sbrfsystems:40-cpfl;3408
115850;6910742288@4198276679|urn:sbrfsystems:49-ufo;3384
98931;15548649874@14881380199|urn:sbrfsystems:49-ufo;3365
33431;49807_50601_00_07@49807|urn:sbrfsystems:44-cpfl;3346
99857;123639-56@123639-56|urn:sbrfsystems:54-asbil;3344
110751;Credit_HomeCredit@4545|urn:sbrfsystems:99-rbc;3343
71269;3014497654@3014497652|urn:sbrfsystems:49-ufo;3334
68885;105157516@105158665|urn:sbrfsystems:55-isppn;3300
40348;10406099916@9530710102|urn:sbrfsystems:49-ufo;3288
109660;169338-11@169338-11|urn:sbrfsystems:54-asbil;3280
70412;6364319@51570376|urn:sbrfsystems:55-isppn;3270
66603;13470482372@13470235476|urn:sbrfsystems:49-ufo;3256
57368;SP_OHR@SP_OHR|urn:sbrfsystems:42-yenisei;3243
44215;20675354@51403960|urn:sbrfsystems:55-isppn;3231
37670;3163974496@3163974492|urn:sbrfsystems:49-ufo;3229
72704;124347869@128205236|urn:sbrfsystems:52-isppn;3204
45588;81833282@81833835|urn:sbrfsystems:55-isppn;3198
113339;1002200_96400_00_07@1002200|urn:sbrfsystems:16-cpfl;3195
45788;92225844@92225885|urn:sbrfsystems:55-isppn;3192
29549;36302101@36461076|phiz-gate-cpfl-skb;3188
110743;Credit_Alphabank@4538|urn:sbrfsystems:99-rbc;3183
29388;VA028635@ASBC|phiz-gate-cpfl-dvb;3171
104680;88184-54@88184-54|urn:sbrfsystems:54-asbil;3163
28396;KRV_KENSB@KRV_KENSB|urn:sbrfsystems:42-yenisei;3150
15286;5127281@73492786|gorod-altaj;3147
99884;123810-56@123810-56|urn:sbrfsystems:54-asbil;3131
41341;49445_45001_00_07@49445|urn:sbrfsystems:44-cpfl;3126
24614;41237788@41237788|phiz-gate-gorod-sb;3123
69912;96125181@96125394|urn:sbrfsystems:55-isppn;3107
41755;500046_92201_00_05@500046|urn:sbrfsystems:16-cpfl;3092
38275;3474506897@3474506894|urn:sbrfsystems:49-ufo;3085
76801;118560092@129171642|phiz-gate-gorod;3061
90860;13470445843@13470071590|urn:sbrfsystems:49-ufo;3061
76834;146249009@146249093|phiz-gate-gorod;3042
108514;46313_26501_00_07@46313|urn:sbrfsystems:44-cpfl;3019
65266;13139386079@9530647362|urn:sbrfsystems:49-ufo;3015
72285;11163381@41197525|urn:sbrfsystems:52-isppn;2999
1626;555155@2034158|phiz-gate-gorod;2971
72458;118710611@133018823|urn:sbrfsystems:52-isppn;2968
111627;Org_33506@3752|urn:sbrfsystems:99-rbc;2957
41730;1741_98201_00_05@1741|urn:sbrfsystems:16-cpfl;2952
45790;92751350@92754578|urn:sbrfsystems:55-isppn;2951
38235;3435542563@3014747528|urn:sbrfsystems:49-ufo;2945
66601;13470470584@13470220104|urn:sbrfsystems:49-ufo;2940
37784;3190059064@3190059060|urn:sbrfsystems:49-ufo;2927
96347;116968698@116968899|urn:sbrfsystems:55-isppn;2926
726;305@91|phiz-gate-iqwave;2918
69967;98218498@98263532|urn:sbrfsystems:55-isppn;2915
80911;94383526@128965405|phiz-gate-gorod;2908
28832;TAR_TLSIN@4995|urn:sbrfsystems:42-yenisei;2887
45481;77904237@77908650|urn:sbrfsystems:55-isppn;2873
38760;6726361942@6726361939|urn:sbrfsystems:49-ufo;2872
16399;131263831@131274754|phiz-gate-gorod;2861
44021;EZ4157@ASBC|phiz-gate-cpfl-dvb;2858
76465;124503697@126207172|urn:sbrfsystems:52-isppn;2856
103041;165383-56@165383-56|urn:sbrfsystems:54-asbil;2853
76613;25547_51753_00_01@25547|phiz-gate-cpfl-cchb;2851
33387;49116_40501_00_07@49116|urn:sbrfsystems:44-cpfl;2845
74086;70681603@99715452|urn:sbrfsystems:52-isppn;2842
3722;21820324@7707049388|phiz-gate-gorod-sb;2832
72288;111778080@111778183|urn:sbrfsystems:52-isppn;2823
78432;165009-05@165009-05|urn:sbrfsystems:54-asbil;2822
306;62@62|phiz-gate-iqwave;2803
80025;79857884@85298428|urn:sbrfsystems:55-isppn;2797
57463;10374272748@9399950799|urn:sbrfsystems:49-ufo;2795
107965;15925746464@3729565228|urn:sbrfsystems:49-ufo;2780
104313;83643-54@83643-54|urn:sbrfsystems:54-asbil;2771
74328;93709767@134078264|urn:sbrfsystems:52-isppn;2757
79975;170093851@170094031|phiz-gate-gorod;2757
33130;150963090@150975368|phiz-gate-gorod;2754
72484;119266788@119267187|urn:sbrfsystems:52-isppn;2732
15256;2533058@73479788|gorod-altaj;2730
89473;171402875@171402943|phiz-gate-gorod;2707
72454;118708029@126207271|urn:sbrfsystems:52-isppn;2704
15945;25068_51778_00_01@25068|phiz-gate-cpfl-cchb;2701
70543;87282833@87284137|urn:sbrfsystems:55-isppn;2696
26898;420068_12@NSK_12|urn:sbrfsystems:42-yenisei;2692
71929;105339967@134069160|urn:sbrfsystems:52-isppn;2687
66599;13470462630@13470210650|urn:sbrfsystems:49-ufo;2685
14737;KVC_ROD@KVC_ROD|urn:sbrfsystems:40-yenisei;2679
27802;VLD_VKS@VLD_VKS|urn:sbrfsystems:42-yenisei;2671
65658;DS90701@ASBC|phiz-gate-cpfl-dvb;2663
80665;12958815889@12374093455|urn:sbrfsystems:49-ufo;2658
48057;11314141896@11314071751|urn:sbrfsystems:49-ufo;2656
1618;555098@2033961|phiz-gate-gorod;2643
50584;1000270_96141_00_05@1000270|urn:sbrfsystems:16-cpfl;2639
44330;35953332@55132947|urn:sbrfsystems:55-isppn;2638
57169;4_00995_00_01@4|phiz-gate-cpfl-cchb;2629
15831;DMF69070@ASBC|phiz-gate-cpfl-dvb;2623
115885;7194894202@4198276679|urn:sbrfsystems:49-ufo;2612
45338;74482880@74482988|urn:sbrfsystems:55-isppn;2598
44184;11372702@51481360|urn:sbrfsystems:55-isppn;2589
41746;2000216_17361_00_07@2000216|urn:sbrfsystems:16-cpfl;2578
80226;29983010@29997399|gorod-bajkal;2573
90772;15395730443@15395730440|urn:sbrfsystems:49-ufo;2566
79345;27525773@57596217|gorod-bajkal;2558
54175;12160720861@8470534566|urn:sbrfsystems:49-ufo;2548
44227;23538986@46403889|urn:sbrfsystems:55-isppn;2548
28828;TAR_TBTIN@4993|urn:sbrfsystems:42-yenisei;2542
63445;114108973@161913626|phiz-gate-gorod;2535
28570;198@198|phiz-gate-iqwave;2534
77988;13138655@15059522|gorod-bajkal;2525
60439;UKTEK7718@ASBC|phiz-gate-cpfl-dvb;2525
53166;1623_01596_00_00@1623|urn:sbrfsystems:16-cpfl;2524
103604;166951-11@166951-11|urn:sbrfsystems:54-asbil;2521
15271;37494@73461798|gorod-altaj;2519
46451;49632_50181_00_07@49632|urn:sbrfsystems:44-cpfl;2516
72617;122701791@132784682|urn:sbrfsystems:52-isppn;2493
108469;887_01237_00_00@887|urn:sbrfsystems:16-cpfl;2488
104486;86300-54@86300-54|urn:sbrfsystems:54-asbil;2480
32727;149665376@150780218|phiz-gate-gorod;2458
62391;12969508891@12969247423|urn:sbrfsystems:49-ufo;2457
73824;50901344@134076893|urn:sbrfsystems:52-isppn;2447
66621;13470502829@13470317259|urn:sbrfsystems:49-ufo;2446
26913;420340_16@NSK_28|urn:sbrfsystems:42-yenisei;2443
44224;21582287@51571808|urn:sbrfsystems:55-isppn;2439
60493;CHV_INFOL@CHV_INFOL|urn:sbrfsystems:42-yenisei;2437
66615;13470496671@13470296111|urn:sbrfsystems:49-ufo;2423
48090;11529578189@11529526155|urn:sbrfsystems:49-ufo;2418
114465;4764659@5055919|urn:sbrfsystems:52-isppn;2412
28833;TAR_TBTTB@4993|urn:sbrfsystems:42-yenisei;2399
39142;8909089779@8909072286|urn:sbrfsystems:49-ufo;2396
74082;7048926@7049271|urn:sbrfsystems:52-isppn;2389
75626;14392059441@3190060429|urn:sbrfsystems:49-ufo;2367
73817;4529305@12710167|urn:sbrfsystems:52-isppn;2364
99756;121882-48@121882-48|urn:sbrfsystems:54-asbil;2362
70124;69659996@73702066|urn:sbrfsystems:55-isppn;2357
89007;USVOD8635@ASBC|phiz-gate-cpfl-dvb;2353
105628;97229-05@97229-05|urn:sbrfsystems:54-asbil;2352
70668;49373_31702_00_07@49373|urn:sbrfsystems:44-cpfl;2350
38245;3442631796@3442631792|urn:sbrfsystems:49-ufo;2350
41735;2000080_17121_00_07@2000080|urn:sbrfsystems:16-cpfl;2334
19483;800000001_62511_00_07@800000001|urn:sbrfsystems:40-cpfl;2326
45316;73856080@73860868|urn:sbrfsystems:55-isppn;2325
77986;10433896@15206615|gorod-bajkal;2316
14889;40026_60191_00_07@40026|urn:sbrfsystems:40-cpfl;2314
60277;GIBDD_PR@GIBDD|urn:sbrfsystems:42-yenisei;2314
64637;NLINK_ONL@NLINK_ONL|urn:sbrfsystems:40-yenisei;2310
26056;GVK4205@ASBC|phiz-gate-cpfl-dvb;2307
6010;52@52|phiz-gate-iqwave;2304
72447;11816782@11817640|urn:sbrfsystems:52-isppn;2299
80027;88191506@88191908|urn:sbrfsystems:55-isppn;2285
52796;660646013_62471_00_07@660646013|urn:sbrfsystems:40-cpfl;2274
43956;3290649811@3014068370|urn:sbrfsystems:49-ufo;2272
66577;13470412430@13470019413|urn:sbrfsystems:49-ufo;2264
54164;12007191723@11314146691|urn:sbrfsystems:49-ufo;2264
217;145@145|phiz-gate-iqwave;2254
61248;4848236@73498880|gorod-altaj;2252
29791;SBOL_DVK2@SBOL_DVK|urn:sbrfsystems:42-yenisei;2240
82133;108649981@108650010|urn:sbrfsystems:55-isppn;2240
14883;40020_60131_00_07@40020|urn:sbrfsystems:40-cpfl;2235
44316;34215306@37080493|urn:sbrfsystems:55-isppn;2233
14890;40027_60081_00_07@40027|urn:sbrfsystems:40-cpfl;2226
66612;13470493829@13470282032|urn:sbrfsystems:49-ufo;2224
29326;AAMUPR91@ASBC|phiz-gate-cpfl-dvb;2221
54108;10627671252@3014702687|urn:sbrfsystems:49-ufo;2218
44240;2442160@81736436|urn:sbrfsystems:55-isppn;2215
75622;14391953025@3190060429|urn:sbrfsystems:49-ufo;2204
101350;150568-11@150568-11|urn:sbrfsystems:54-asbil;2201
26897;1Z42_127@OAO_NSK42|urn:sbrfsystems:42-yenisei;2193
76150;164053444@164062284|phiz-gate-gorod;2185
102;35845716@36837317|phiz-gate-gorod;2178
101348;150566-11@150566-11|urn:sbrfsystems:54-asbil;2176
101357;150591-11@150591-11|urn:sbrfsystems:54-asbil;2164
67248;VLD_VK034@VLD_VK072|urn:sbrfsystems:42-yenisei;2160
104621;87575-54@87575-54|urn:sbrfsystems:54-asbil;2160
33401;49349_43301_00_07@49349|urn:sbrfsystems:44-cpfl;2160
102599;162220-56@162220-56|urn:sbrfsystems:54-asbil;2157
81067;55269487@55280126|gorod-bajkal;2155
73767;3799554@5934543|urn:sbrfsystems:52-isppn;2150
78300;3248029@3249524|gorod-bajkal;2139
105730;97840-05@97840-05|urn:sbrfsystems:54-asbil;2138
70130;75501472@75502447|urn:sbrfsystems:55-isppn;2132
21527;630000008_63541_00_07@630000008|urn:sbrfsystems:40-cpfl;2123
92179;15504551296@15504352073|urn:sbrfsystems:49-ufo;2117
104928;90687-54@90687-54|urn:sbrfsystems:54-asbil;2112
34767;800000064_62861_00_07@800000064|urn:sbrfsystems:40-cpfl;2112
15292;570900@73474282|gorod-altaj;2109
81074;56658022@56658325|gorod-bajkal;2105
19341;660640053_64641_00_07@660640053|urn:sbrfsystems:40-cpfl;2091
72865;129732576@134579377|urn:sbrfsystems:52-isppn;2088
33389;49124_41101_00_07@49124|urn:sbrfsystems:44-cpfl;2087
66251;6930100@139079906|phiz-gate-gorod;2086
50144;15003_00300_00_01@15003|phiz-gate-cpfl-cchb;2086
39697;GBDD8636@ASBC|phiz-gate-cpfl-dvb;2085
104927;90683-54@90683-54|urn:sbrfsystems:54-asbil;2084
77977;74793138@74793325|urn:sbrfsystems:55-isppn;2084
53925;403309@76028300|phiz-gate-cpfl-skb;2081
30052;AAGAZHK91@ASBC|phiz-gate-cpfl-dvb;2071
73781;3802054@5926923|urn:sbrfsystems:52-isppn;2071
89232;9965_00492_00_01@9965|phiz-gate-cpfl-cchb;2068
70272;102176452@102176628|urn:sbrfsystems:55-isppn;2065
80921;ADM7151@ASBC|phiz-gate-cpfl-dvb;2061
15290;5565555@73518491|gorod-altaj;2060
66571;13470381673@13454080599|urn:sbrfsystems:49-ufo;2051
76666;49160_33270_00_07@49160|urn:sbrfsystems:44-cpfl;2041
30619;JKS4154@ASBC|phiz-gate-cpfl-dvb;2040
69929;96730585@96738979|urn:sbrfsystems:55-isppn;2023
40683;13799279@69888001|phiz-gate-cpfl-skb;2017
73766;3799540@5934356|urn:sbrfsystems:52-isppn;2011
26110;K04187@N004115|phiz-gate-enisey;2011
79475;5718441@5718544|gorod-bajkal;2007
63472;119600091@161940012|phiz-gate-gorod;2006
75123;101361749@135728987|urn:sbrfsystems:52-isppn;2005
12001;50055541@50407775|phiz-gate-cpfl-skb;2003
77985;10433895@15059469|gorod-bajkal;1999
75627;14392074380@3190060429|urn:sbrfsystems:49-ufo;1996
33132;150963092@150976596|phiz-gate-gorod;1990
81572;AUVO9070@ASBC|phiz-gate-cpfl-dvb;1986
96180;111821998@137786449|phiz-gate-gorod;1985
52805;662143002_62091_00_07@662143002|urn:sbrfsystems:40-cpfl;1982
67665;13175024102@13174544961|urn:sbrfsystems:49-ufo;1978
28830;TAR_TLS@4995|urn:sbrfsystems:42-yenisei;1970
96131;137316753@137316846|urn:sbrfsystems:52-isppn;1962
80023;78659862@78660181|urn:sbrfsystems:55-isppn;1961
26906;420333_16@NSK_16|urn:sbrfsystems:42-yenisei;1957
38097;3351044587@3351044584|urn:sbrfsystems:49-ufo;1956
70405;54374635@54426159|urn:sbrfsystems:55-isppn;1948
6638;65879413@65879413|phiz-gate-gorod-sb;1948
70407;55734461@55734823|urn:sbrfsystems:55-isppn;1947
69410;64490064@64490100|urn:sbrfsystems:55-isppn;1945
96115;4129034805@4129034796|urn:sbrfsystems:49-ufo;1940
89005;PRTN8635@ASBC|phiz-gate-cpfl-dvb;1936
26915;420342_09@315|urn:sbrfsystems:42-yenisei;1936
34869;TTSOH90@ASBC|phiz-gate-cpfl-dvb;1935
50559;49137_41401_00_07@49137|urn:sbrfsystems:44-cpfl;1933
47155;73046207@73046251|phiz-gate-cpfl-skb;1923
80923;REDI9070@ASBC|phiz-gate-cpfl-dvb;1921
110969;Org_29238@5423|urn:sbrfsystems:99-rbc;1921
47152;71526648@73046055|phiz-gate-cpfl-skb;1921
44280;26760151@35216972|urn:sbrfsystems:55-isppn;1919
30404;ORIN@3128_ORIN|phiz-gate-enisey;1917
39250;9957274051@7569395357|urn:sbrfsystems:49-ufo;1917
101347;150553-11@150553-11|urn:sbrfsystems:54-asbil;1917
101709;155522-46@155522-46|urn:sbrfsystems:54-asbil;1910
72960;13191779@133748803|urn:sbrfsystems:52-isppn;1908
38022;3259801842@3259801838|urn:sbrfsystems:49-ufo;1906
53095;SLAV8635@ASBC|phiz-gate-cpfl-dvb;1904
17276;11057394@62222010|phiz-gate-cpfl-skb;1904
73804;4414224@5926719|urn:sbrfsystems:52-isppn;1901
99116;113545-69@113545-69|urn:sbrfsystems:54-asbil;1900
30383;6280709@73526787|gorod-altaj;1900
72286;11163618@126535719|urn:sbrfsystems:52-isppn;1891
72637;12289811@12360418|urn:sbrfsystems:52-isppn;1889
92300;3419191231@3190067248|urn:sbrfsystems:49-ufo;1887
474;005MD_PI@3102_SOSV|phiz-gate-enisey;1878
36380;10179941046@10179919312|urn:sbrfsystems:49-ufo;1877
65264;8746456766@8746310371|urn:sbrfsystems:49-ufo;1873
6020;109@109|phiz-gate-iqwave;1869
45540;80221026@80221342|urn:sbrfsystems:55-isppn;1868
325;GJKU@3114_GJKU|phiz-gate-enisey;1860
71764;102929957@102931415|urn:sbrfsystems:52-isppn;1857
72791;126538952@126540262|urn:sbrfsystems:52-isppn;1856
45681;87011169@87011225|urn:sbrfsystems:55-isppn;1850
69951;97427822@97428193|urn:sbrfsystems:55-isppn;1849
76115;155563445@155563565|phiz-gate-gorod;1843
12573;22642_76999_00_06@22642|phiz-gate-cpfl;1842
102250;159552-56@159552-56|urn:sbrfsystems:54-asbil;1837
101926;157784-46@157784-46|urn:sbrfsystems:54-asbil;1834
15377;FREE_INN@N000238|phiz-gate-enisey;1833
57572;12500300686@3014725918|urn:sbrfsystems:49-ufo;1832
33417;49478_46401_00_07@49478|urn:sbrfsystems:44-cpfl;1829
26905;420227_14@NSK_21|urn:sbrfsystems:42-yenisei;1824
70206;80189295@80189321|urn:sbrfsystems:55-isppn;1823
70337;2849559@79577794|urn:sbrfsystems:55-isppn;1817
105524;95605-05@95605-05|urn:sbrfsystems:54-asbil;1816
41532;SLA8635@ASBC|phiz-gate-cpfl-dvb;1814
33359;48525_44802_00_07@48525|urn:sbrfsystems:44-cpfl;1811
69952;97428386@97432550|urn:sbrfsystems:55-isppn;1805
29248;KRV_DSKIR@KRV_DSKIR|urn:sbrfsystems:42-yenisei;1785
73763;3799495@5925986|urn:sbrfsystems:52-isppn;1785
69930;96739078@96739360|urn:sbrfsystems:55-isppn;1778
15865;PRM8635@ASBC|phiz-gate-cpfl-dvb;1769
15953;25124_51782_00_01@25124|phiz-gate-cpfl-cchb;1768
41113;BG4157@ASBC|phiz-gate-cpfl-dvb;1755
73609;2257633@125598843|urn:sbrfsystems:52-isppn;1754
56057;DMFNS8635@ASBC|phiz-gate-cpfl-dvb;1751
44953;55750825@55751716|urn:sbrfsystems:55-isppn;1749
91350;TTT33506@ASBC|phiz-gate-cpfl-dvb;1747
52436;2000284_17581_00_07@2000284|urn:sbrfsystems:16-cpfl;1740
70536;85865639@85867245|urn:sbrfsystems:55-isppn;1737
104381;85028-54@85028-54|urn:sbrfsystems:54-asbil;1733
78679;KRV_RCKCH@KRV_RCKCH|urn:sbrfsystems:42-yenisei;1725
76470;3518731@134238392|urn:sbrfsystems:52-isppn;1725
53914;CHV_GAI@CHV_GAI|urn:sbrfsystems:42-yenisei;1717
45415;75601070@75971952|urn:sbrfsystems:55-isppn;1715
71970;10590262@133040549|urn:sbrfsystems:52-isppn;1712
40587;25609_51854_00_01@25609|phiz-gate-cpfl-cchb;1694
110757;Credit_Rns@4550|urn:sbrfsystems:99-rbc;1694
89235;9971_00495_00_01@9971|phiz-gate-cpfl-cchb;1694
115899;7476466696@4198276679|urn:sbrfsystems:49-ufo;1686
69338;56583567@56583607|urn:sbrfsystems:55-isppn;1679
66211;15162358@118602653|phiz-gate-gorod;1674
730;501@92|phiz-gate-iqwave;1674
68962;107765550@107765991|urn:sbrfsystems:55-isppn;1671
104334;84399-54@84399-54|urn:sbrfsystems:54-asbil;1666
99519;118222-48@118222-48|urn:sbrfsystems:54-asbil;1662
104745;88748-54@88748-54|urn:sbrfsystems:54-asbil;1660
12592;22664_76999_00_06@22664|phiz-gate-cpfl;1659
114834;AOKN8635@ASBC|phiz-gate-cpfl-dvb;1656
15827;DMF29070@ASBC|phiz-gate-cpfl-dvb;1644
74018;6529759@134234277|urn:sbrfsystems:52-isppn;1644
104275;81529-54@81529-54|urn:sbrfsystems:54-asbil;1635
78342;37991949@37992128|gorod-bajkal;1630
14754;DG137718@ASBC|phiz-gate-cpfl-dvb;1630
12584;22653_76999_00_06@22653|phiz-gate-cpfl;1628
45319;73981164@73981227|urn:sbrfsystems:55-isppn;1624
54163;12007175948@4581631250|urn:sbrfsystems:49-ufo;1620
99689;120932-48@120932-48|urn:sbrfsystems:54-asbil;1616
73579;19245223@133041794|urn:sbrfsystems:52-isppn;1614
71787;102988588@134068804|urn:sbrfsystems:52-isppn;1614
88960;15223324993@9399950821|urn:sbrfsystems:49-ufo;1611
75623;14391970127@3190060429|urn:sbrfsystems:49-ufo;1610
96259;7741121149@7741065558|urn:sbrfsystems:49-ufo;1603
50585;1000271_96121_00_05@1000271|urn:sbrfsystems:16-cpfl;1601
45115;64862212@64864357|urn:sbrfsystems:55-isppn;1599
78701;14592906093@14592020470|urn:sbrfsystems:49-ufo;1592
71831;104336801@104336914|urn:sbrfsystems:52-isppn;1588
44544;47017576@47053446|urn:sbrfsystems:55-isppn;1584
108370;15366199258@15200562229|urn:sbrfsystems:49-ufo;1578
72709;124488655@133052897|urn:sbrfsystems:52-isppn;1577
79291;TAR_G158@TAR_G158|urn:sbrfsystems:42-yenisei;1575
50615;927_92701_00_05@927|urn:sbrfsystems:16-cpfl;1574
70534;85639245@85639469|urn:sbrfsystems:55-isppn;1572
16497;35754177@35922244|phiz-gate-cpfl-skb;1568
73238;133755757@133756455|urn:sbrfsystems:52-isppn;1568
109935;1973@4575|urn:sbrfsystems:99-rbc;1559
12582;22651_76999_00_06@22651|phiz-gate-cpfl;1553
76376;2000075_17021_00_07@2000075|urn:sbrfsystems:16-cpfl;1551
14734;GAZ@GAZ|urn:sbrfsystems:40-yenisei;1550
80107;16825173@56256844|gorod-bajkal;1548
99109;113515-69@113515-69|urn:sbrfsystems:54-asbil;1547
99025;108222-69@108222-69|urn:sbrfsystems:54-asbil;1545
12586;22657_76999_00_06@22657|phiz-gate-cpfl;1540
12579;22648_76999_00_06@22648|phiz-gate-cpfl;1538
44528;46653682@46655214|urn:sbrfsystems:55-isppn;1537
46847;TTT785002@ASBC|phiz-gate-cpfl-dvb;1535
66570;13470373815@13469872452|urn:sbrfsystems:49-ufo;1534
5770;21820346@352501001|phiz-gate-gorod-sb;1531
66597;13470452604@13470161153|urn:sbrfsystems:49-ufo;1530
66624;13470505607@13470327693|urn:sbrfsystems:49-ufo;1522
76539;3087077@128965126|phiz-gate-gorod;1518
41545;TTTVD8635@ASBC|phiz-gate-cpfl-dvb;1514
114917;AVK086351@ASBC|phiz-gate-cpfl-dvb;1513
82035;16_00401_00_01@16|phiz-gate-cpfl-cchb;1513
93296;13470435829@13406792076|urn:sbrfsystems:49-ufo;1508
75074;ADBC19@ASBC|phiz-gate-cpfl-dvb;1502
72076;107298881@134310991|urn:sbrfsystems:52-isppn;1501
96239;3373110508@3373110504|urn:sbrfsystems:49-ufo;1485
46506;459728@71173258|phiz-gate-cpfl-skb;1484
72946;13175142@109981849|urn:sbrfsystems:52-isppn;1479
109928;1961@4568|urn:sbrfsystems:99-rbc;1477
113340;1002301_96220_00_07@1002301|urn:sbrfsystems:16-cpfl;1477
99863;123665-56@123665-56|urn:sbrfsystems:54-asbil;1476
26107;HOLM@3128_HOLM|phiz-gate-enisey;1476
45478;77904117@77907411|urn:sbrfsystems:55-isppn;1475
32718;KOM_INT@KOMSTAR|urn:sbrfsystems:40-yenisei;1470
99129;114129-69@114129-69|urn:sbrfsystems:54-asbil;1470
30797;4208_00892_00_01@4208|phiz-gate-cpfl-cchb;1469
39065;8329408489@8329394167|urn:sbrfsystems:49-ufo;1468
100945;137852-11@137852-11|urn:sbrfsystems:54-asbil;1455
75157;111403149@132734409|urn:sbrfsystems:52-isppn;1454
27401;1412_00464_00_01@1412|phiz-gate-cpfl-cchb;1450
96367;118117375@118117543|urn:sbrfsystems:55-isppn;1450
91995;8109332@8109348|gorod-bajkal;1449
29793;SBOL_ERK2@SBOL_ERKC|urn:sbrfsystems:42-yenisei;1448
48078;11373623588@11373599024|urn:sbrfsystems:49-ufo;1448
38053;3280755988@3179981629|urn:sbrfsystems:49-ufo;1447
82174;14248851@51351256|urn:sbrfsystems:55-isppn;1442
46508;459745@71173231|phiz-gate-cpfl-skb;1441
48099;11561171921@3280755921|urn:sbrfsystems:49-ufo;1438
45796;93858836@93859357|urn:sbrfsystems:55-isppn;1438
73011;132248837@134466492|urn:sbrfsystems:52-isppn;1429
115887;7219435939@4198276679|urn:sbrfsystems:49-ufo;1428
104448;85537-54@85537-54|urn:sbrfsystems:54-asbil;1427
73240;133760166@134576838|urn:sbrfsystems:52-isppn;1426
81845;GBDD9070@ASBC|phiz-gate-cpfl-dvb;1420
103759;167484-69@167484-69|urn:sbrfsystems:54-asbil;1415
70118;54430918@57048849|urn:sbrfsystems:55-isppn;1415
99603;120131-48@120131-48|urn:sbrfsystems:54-asbil;1414
78217;5063544@35209806|gorod-bajkal;1413
70393;53087366@53088188|urn:sbrfsystems:55-isppn;1412
26896;1Z42_119@OAO_NSK42|urn:sbrfsystems:42-yenisei;1408
71102;TTTSK8567@ASBC|phiz-gate-cpfl-dvb;1406
14897;40036_60101_00_07@40036|urn:sbrfsystems:40-cpfl;1402
76469;16836516@135849453|urn:sbrfsystems:52-isppn;1398
73771;3801732@6496387|urn:sbrfsystems:52-isppn;1396
108539;137507061@137507535|urn:sbrfsystems:52-isppn;1394
107978;118103935@118104327|urn:sbrfsystems:55-isppn;1394
71445;1624_00432_00_01@1624|phiz-gate-cpfl-cchb;1391
12574;22643_76999_00_06@22643|phiz-gate-cpfl;1391
80388;16918969@25222132|gorod-bajkal;1390
